Timestamp,Age,Gender,Country,state,self_employed,family_history,work_interfere,no_employees,remote_work,tech_company,benefits,care_options,wellness_program,seek_help,anonymity,leave,mental_health_consequence,phys_health_consequence,coworkers,supervisor,mental_health_interview,phys_health_interview,mental_vs_physical,obs_consequence,comments
2015-04-11 14:35:22,31,male,poland,tn,yes,no,often,6-25,yes,yes,no,no,no,no,don't know,somewhat easy,maybe,no,some of them,no,no,no,don't know,no,i'm in a country with social health care so my options are not dependant on my employer. this makes a few of the early questions less relevant than they would be for a resident of the us.
2015-04-23 14:03:51,28,male,ireland,tn,no,no,rarely,26-100,no,yes,don't know,no,no,don't know,don't know,don't know,maybe,no,no,no,no,maybe,don't know,no,i'm in a country with social health care so my options are not dependant on my employer. this makes a few of the early questions less relevant than they would be for a resident of the us.
2015-05-05 14:22:18,43,f,united states,fl,no,yes,rarely,more than 1000,yes,yes,yes,yes,no,yes,don't know,don't know,no,no,some of them,yes,no,no,don't know,no,i'm in a country with social health care so my options are not dependant on my employer. this makes a few of the early questions less relevant than they would be for a resident of the us.
2015-05-05 15:16:25,32,female,united kingdom,fl,no,no,rarely,more than 1000,no,no,no,no,no,don't know,don't know,don't know,maybe,no,some of them,yes,no,yes,no,no,i'm in a country with social health care so my options are not dependant on my employer. this makes a few of the early questions less relevant than they would be for a resident of the us.
2015-05-06 10:14:50,22,male,australia,fl,no,yes,often,100-500,no,no,yes,yes,yes,yes,yes,don't know,maybe,maybe,no,yes,no,maybe,don't know,yes,in australia all organisations of a certain size have to provide free access to a 'employee assistance program' to discuss work and personal issues.eaps are an external provider totally confidential and anonymous (ring up andsay the name of who you work for - so they know to bill your work)  and they offer phone and face to face consults.
2015-05-06 16:55:58,32,male,united states,or,no,no,never,100-500,no,yes,yes,not sure,don't know,yes,don't know,somewhat easy,no,no,no,some of them,maybe,yes,don't know,no,in australia all organisations of a certain size have to provide free access to a 'employee assistance program' to discuss work and personal issues.eaps are an external provider totally confidential and anonymous (ring up andsay the name of who you work for - so they know to bill your work)  and they offer phone and face to face consults.
2015-05-07 10:08:50,36,male,finland,or,no,no,often,6-25,no,yes,no,no,no,no,no,very difficult,yes,no,some of them,no,no,maybe,don't know,yes,in australia all organisations of a certain size have to provide free access to a 'employee assistance program' to discuss work and personal issues.eaps are an external provider totally confidential and anonymous (ring up andsay the name of who you work for - so they know to bill your work)  and they offer phone and face to face consults.
2015-06-25 12:24:31,41,female,united states,wa,no,yes,sometimes,26-100,no,yes,yes,no,no,don't know,don't know,don't know,yes,maybe,no,no,no,no,don't know,no,in australia all organisations of a certain size have to provide free access to a 'employee assistance program' to discuss work and personal issues.eaps are an external provider totally confidential and anonymous (ring up andsay the name of who you work for - so they know to bill your work)  and they offer phone and face to face consults.
2015-07-22 18:57:54,30,m,united states,ca,no,yes,sometimes,26-100,no,yes,yes,yes,don't know,no,yes,very easy,no,no,yes,yes,maybe,maybe,yes,no,bipolar disorder
2015-07-27 23:25:34,30,male,united states,ca,yes,yes,often,26-100,no,yes,yes,not sure,yes,yes,don't know,don't know,no,no,some of them,yes,maybe,maybe,yes,no,bipolar disorder
2015-08-17 09:38:35,36,male,south africa,ca,no,yes,often,100-500,no,no,no,yes,no,no,don't know,somewhat easy,no,no,some of them,yes,no,yes,yes,no,bipolar disorder
2015-08-20 16:52:09,29,male,united states,nc,no,yes,sometimes,100-500,yes,yes,yes,yes,yes,no,yes,don't know,yes,no,some of them,no,no,maybe,no,no,bipolar disorder
2015-08-25 19:59:38,36,male,united states,ut,no,yes,rarely,more than 1000,no,no,don't know,no,yes,yes,don't know,somewhat easy,maybe,maybe,some of them,some of them,no,no,don't know,no,bipolar disorder
2015-09-12 11:17:21,26,male,united kingdom,ut,no,no,rarely,26-100,no,yes,no,no,no,no,don't know,somewhat easy,no,no,some of them,some of them,no,no,don't know,no,bipolar disorder
2015-09-26 01:07:35,32,male,united states,il,no,yes,often,26-100,yes,yes,yes,yes,no,no,yes,somewhat difficult,no,no,some of them,yes,no,no,yes,no,bipolar disorder
2015-11-07 12:36:58,34,male,united states,ca,no,yes,sometimes,more than 1000,no,yes,yes,yes,no,no,don't know,somewhat difficult,yes,yes,no,no,no,no,no,no,bipolar disorder
2015-11-30 21:25:06,46,f,united states,nc,no,no,sometimes,100-500,yes,yes,no,yes,no,no,don't know,don't know,yes,no,no,no,no,no,no,no,bipolar disorder
2016-02-01 23:04:31,25,male,united states,il,no,yes,sometimes,26-100,no,no,yes,yes,no,no,yes,don't know,maybe,no,some of them,no,no,no,don't know,no,bipolar disorder
